# Video Name Mapping - Copy/paste video names from this file
# Format: Clip_Index | Video_Name | Mouse_ID | Frame_Range
# ================================================================================

00076 | org-3-uploads-stage.study_448.cage_4877.2025-08-30.02.22.mp4 | Mouse 2 | Frames 420-440
00077 | org-3-uploads-stage.study_450.cage_4907.2025-08-20.00.11.mp4 | Mouse 0 | Frames 540-560
00078 | org-3-uploads-stage.study_460.cage_4977.2025-09-03.09.07.mp4 | Mouse 0 | Frames 667-687
00079 | org-3-uploads-stage.study_460.cage_4977.2025-09-03.09.07.mp4 | Mouse 2 | Frames 1618-1634
00080 | org-3-uploads-stage.study_460.cage_4979.2025-09-04.05.45.mp4 | Mouse 0 | Frames 253-273
00081 | org-3-uploads-stage.study_460.cage_4979.2025-09-04.05.45.mp4 | Mouse 1 | Frames 933-963
00082 | org-3-uploads-stage.study_460.cage_4979.2025-09-05.10.40.mp4 | Mouse 2 | Frames 1146-1166
00083 | org-3-uploads-stage.study_460.cage_4979.2025-09-05.10.40.mp4 | Mouse 2 | Frames 1216-1236
00084 | org-3-uploads-stage.study_460.cage_4984.2025-09-03.05.37.mp4 | Mouse 0 | Frames 268-298
00085 | org-3-uploads-stage.study_460.cage_4984.2025-09-03.05.37.mp4 | Mouse 0 | Frames 446-456
00086 | org-3-uploads-stage.study_460.cage_4984.2025-09-03.05.37.mp4 | Mouse 0 | Frames 568-579
00087 | org-3-uploads-stage.study_460.cage_4984.2025-09-03.05.37.mp4 | Mouse 0 | Frames 706-732
00088 | org-3-uploads-stage.study_460.cage_4986.2025-09-03.08.11.mp4 | Mouse 0 | Frames 568-595
00089 | org-3-uploads-stage.study_460.cage_4986.2025-09-03.08.11.mp4 | Mouse 0 | Frames 1608-1628
00090 | org-3-uploads-stage.study_460.cage_4986.2025-09-04.04.04.mp4 | Mouse 1 | Frames 1284-1305
00091 | org-3-uploads-stage.study_460.cage_4987.2025-09-03.23.23.mp4 | Mouse 2 | Frames 1030-1040
00092 | org-3-uploads-stage.study_470.cage_5026.2025-09-05.02.07.mp4 | Mouse 0 | Frames 399-419
00093 | org-3-uploads-stage.study_470.cage_5032.2025-09-05.10.11.mp4 | Mouse 2 | Frames 1509-1539
00094 | org-3-uploads-stage.study_470.cage_5032.2025-09-10.06.02.mp4 | Mouse 1 | Frames 1571-1591
00095 | org-3-uploads-stage.study_470.cage_5049.2025-09-09.00.30.mp4 | Mouse 0 | Frames 413-433
00096 | org-3-uploads-stage.study_476.cage_5056.2025-09-24.22.45.mp4 | Mouse 1 | Frames 141-161
00097 | org-3-uploads-stage.study_476.cage_5056.2025-09-24.22.45.mp4 | Mouse 1 | Frames 1737-1757
00098 | org-3-uploads-stage.study_507.cage_5502.2025-10-15.22.32.mp4 | Mouse 0 | Frames 1640-1680
00099 | org-3-uploads-stage.study_508.cage_5524.2025-10-15.22.36.mp4 | Mouse 0 | Frames 234-264
00100 | org-9-uploads-stage.study_1013.cage_4988.2025-03-15.08.26.mp4 | Mouse 2 | Frames 172-192
00101 | org-9-uploads-stage.study_1013.cage_4995.2025-03-17.00.08.mp4 | Mouse 1 | Frames 487-507
00102 | org-9-uploads-stage.study_1013.cage_4995.2025-03-17.02.02.mp4 | Mouse 2 | Frames 1051-1070
00103 | org-9-uploads-stage.study_1013.cage_4995.2025-03-17.02.55.mp4 | Mouse 0 | Frames 945-995
00104 | org-9-uploads-stage.study_1013.cage_4995.2025-03-17.02.55.mp4 | Mouse 0 | Frames 1003-1023
00105 | org-9-uploads-stage.study_1013.cage_4995.2025-03-17.02.55.mp4 | Mouse 2 | Frames 922-962
00106 | org-9-uploads-stage.study_1013.cage_4995.2025-03-17.02.55.mp4 | Mouse 2 | Frames 974-994
00107 | org-9-uploads-stage.study_1174.cage_5991.2025-06-15.15.58.mp4 | Mouse 1 | Frames 1569-1583
00108 | org-9-uploads-stage.study_1174.cage_5991.2025-06-15.15.59.mp4 | Mouse 1 | Frames 400-410
00109 | org-9-uploads-stage.study_1174.cage_5991.2025-06-15.16.00.mp4 | Mouse 1 | Frames 1732-1739
00110 | org-9-uploads-stage.study_1174.cage_5991.2025-06-15.16.04.mp4 | Mouse 0 | Frames 1112-1120
00111 | org-9-uploads-stage.study_1175.cage_5999.2025-06-29.05.08.mp4 | Mouse 0 | Frames 1531-1550
